Statistical profiling result from info-v8.log, (2971 ticks, 56 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  JS: ^make /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/minimatch/minimatch.js:188:8
      1    0.0%    0.0%  JS: ^isUint32 node:internal/validators:51:18
      1    0.0%    0.0%  JS: ^isURLInstance node:internal/url:1565:23
      1    0.0%    0.0%  JS: ^isInline /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:956:30
      1    0.0%    0.0%  JS: ^h /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/yargs/build/index.cjs:1:1448
      1    0.0%    0.0%  JS: ^getOptions node:internal/fs/utils:318:20
      1    0.0%    0.0%  JS: ^fromString node:buffer:441:20
      1    0.0%    0.0%  JS: ^extname node:path:1389:10
      1    0.0%    0.0%  JS: ^expressInit /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express/lib/middleware/init.js:29:30
      1    0.0%    0.0%  JS: ^etag /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/etag/index.js:70:15
      1    0.0%    0.0%  JS: ^escapeExpression /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/utils.js:77:26
      1    0.0%    0.0%  JS: ^escapeChar /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/utils.js:24:20
      1    0.0%    0.0%  JS: ^end node:_http_outgoing:953:45
      1    0.0%    0.0%  JS: ^emitAfterScript node:internal/async_hooks:519:25
      1    0.0%    0.0%  JS: ^emit node:events:460:44
      1    0.0%    0.0%  JS: ^createFunctionContext /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:216:56
      1    0.0%    0.0%  JS: ^contextName /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:990:36
      1    0.0%    0.0%  JS: ^checkIsHttpToken node:_http_common:210:26
      1    0.0%    0.0%  JS: ^canBeRequiredWithoutScheme node:internal/bootstrap/loaders:255:36
      1    0.0%    0.0%  JS: ^callback node:internal/streams/writable:553:44
      1    0.0%    0.0%  JS: ^assignSocket node:_http_server:275:62
      1    0.0%    0.0%  JS: ^afterWrite node:internal/streams/writable:490:20
      1    0.0%    0.0%  JS: ^_flushOutput node:_http_outgoing:1075:63
      1    0.0%    0.0%  JS: ^_finish node:_http_server:225:52
      1    0.0%    0.0%  JS: ^Socket._writeGeneric node:net:874:42
      1    0.0%    0.0%  JS: ^SessionStrategy.authenticate /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/passport/lib/strategies/session.js:45:50
      1    0.0%    0.0%  JS: ^Readable.read node:internal/streams/readable:402:35
      1    0.0%    0.0%  JS: ^Readable node:internal/streams/readable:186:18
      1    0.0%    0.0%  JS: ^OutgoingMessage node:_http_outgoing:103:25
      1    0.0%    0.0%  JS: ^Module.load node:internal/modules/cjs/loader:1069:33
      1    0.0%    0.0%  JS: ^Module._load node:internal/modules/cjs/loader:851:24
      1    0.0%    0.0%  JS: ^Glob._process /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/glob/glob.js:295:36
      1    0.0%    0.0%  JS: ^ExpressHandlebars._getDir /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express-handlebars/dist/express-handlebars.js:327:52
      1    0.0%    0.0%  JS: ^<anonymous> node:internal/validators:138:40
      1    0.0%    0.0%  JS: ^<anonymous> node:internal/fs/utils:691:40
      1    0.0%    0.0%  JS: ^<anonymous> :1:20
      1    0.0%    0.0%  JS: ^<anonymous> /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/minimatch/minimatch.js:217:36
      1    0.0%    0.0%  JS: ^<anonymous> /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express-handlebars/dist/express-handlebars.js:368:47
      1    0.0%    0.0%  JS: ^<anonymous> /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express-handlebars/dist/express-handlebars.js:331:47
      1    0.0%    0.0%  JS: *yy.locInfo /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:42:25
      1    0.0%    0.0%  JS: *validateString node:internal/validators:161:24
      1    0.0%    0.0%  JS: *toString node:buffer:793:46
      1    0.0%    0.0%  JS: *setupParams /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1034:36
      1    0.0%    0.0%  JS: *processTicksAndRejections node:internal/process/task_queues:67:35
      1    0.0%    0.0%  JS: *preparePath /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:63:21
      1    0.0%    0.0%  JS: *objectLiteral /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:123:40
      1    0.0%    0.0%  JS: *next /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express/lib/router/index.js:177:16
      1    0.0%    0.0%  JS: *lookupProperty /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/runtime.js:118:44
      1    0.0%    0.0%  JS: *lookupOnContext /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:448:44
      1    0.0%    0.0%  JS: *header /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express/lib/response.js:777:29
      1    0.0%    0.0%  JS: *get node:_http_incoming:112:16
      1    0.0%    0.0%  JS: *generateList /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:143:38
      1    0.0%    0.0%  JS: *extend /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/utils.js:28:16
      1    0.0%    0.0%  JS: *appendEscaped /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:416:40
      1    0.0%    0.0%  JS: *appendContent /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:375:40
      1    0.0%    0.0%  JS: *anonymous /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:12:42
      1    0.0%    0.0%  JS: *__generator /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express-handlebars/dist/express-handlebars.js:27:58
      1    0.0%    0.0%  JS: *Writable.write /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/readable-stream/lib/_stream_writable.js:288:37
      1    0.0%    0.0%  JS: *SourceNode /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/source-map/lib/source-node.js:35:20
      1    0.0%    0.0%  JS: *Hash node:internal/crypto/hash:62:14
      1    0.0%    0.0%  JS: *ContentStatement /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:228:46
      1    0.0%    0.0%  JS: *<anonymous> /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:274:31
      1    0.0%    0.0%  JS: *<anonymous> /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:85:24
      1    0.0%    0.0%  JS: *<anonymous> /Users/kuro/Documentos/coderhouse_curso/coderhouse_backend/coderhouse-backend/desafios/14/node_modules/express-handlebars/dist/express-handlebars.js:368:47

 [C++]:
   ticks  total  nonlib   name
   1415   47.6%   53.4%  T node::HistogramBase::HistogramBase(node::Environment*, v8::Local<v8::Object>, std::__1::shared_ptr<node::Histogram>)
    110    3.7%    4.2%  T _host_get_special_port
     89    3.0%    3.4%  t _Builtins_LoadIC
     60    2.0%    2.3%  t _Builtins_KeyedLoadIC_Megamorphic
     48    1.6%    1.8%  T __kernelrpc_mach_port_get_context
     43    1.4%    1.6%  T _host_request_notification
     38    1.3%    1.4%  t _Builtins_BaselineOutOfLinePrologue
     27    0.9%    1.0%  t _Builtins_StoreIC
     24    0.8%    0.9%  T _mig_strncpy_zerofill
     23    0.8%    0.9%  t _Builtins_CallFunction_ReceiverIsNotNullOrUndefined
     18    0.6%    0.7%  t _Builtins_RegExpMatchFast
     18    0.6%    0.7%  t _Builtins_CallFunction_ReceiverIsNullOrUndefined
     16    0.5%    0.6%  t _Builtins_CallFunction_ReceiverIsAny
     15    0.5%    0.6%  t _Builtins_GrowFastSmiOrObjectElements
     10    0.3%    0.4%  t _Builtins_RegExpReplace
     10    0.3%    0.4%  t _Builtins_Call_ReceiverIsNullOrUndefined
      9    0.3%    0.3%  t _Builtins_StringIndexOf
      9    0.3%    0.3%  t _Builtins_StrictEqual_Baseline
      9    0.3%    0.3%  t _Builtins_SetDataProperties
      9    0.3%    0.3%  t _Builtins_CompileLazy
      9    0.3%    0.3%  t _Builtins_Call_ReceiverIsNotNullOrUndefined
      9    0.3%    0.3%  t _Builtins_BaselineLeaveFrame
      9    0.3%    0.3%  t _Builtins_ArrayPrototypeSlice
      9    0.3%    0.3%  T _mach_vm_map
      8    0.3%    0.3%  t _Builtins_KeyedStoreIC_Megamorphic
      8    0.3%    0.3%  t _Builtins_KeyedLoadIC
      8    0.3%    0.3%  t _Builtins_GetProperty
      8    0.3%    0.3%  t _Builtins_Call_ReceiverIsAny
      8    0.3%    0.3%  T _mach_msg_destroy
      7    0.2%    0.3%  t std::__1::ostreambuf_iterator<char, std::__1::char_traits<char> > std::__1::__pad_and_output<char, std::__1::char_traits<char> >(std::__1::ostreambuf_iterator<char, std::__1::char_traits<char> >, char const*, char const*, char const*, std::__1::ios_base&, char)
      7    0.2%    0.3%  t _Builtins_ToBooleanForBaselineJump
      7    0.2%    0.3%  t _Builtins_StringPrototypeReplace
      7    0.2%    0.3%  t _Builtins_RecordWriteSaveFP
      7    0.2%    0.3%  t _Builtins_Construct
      7    0.2%    0.3%  t _Builtins_Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
      7    0.2%    0.3%  T _semaphore_create
      6    0.2%    0.2%  t _Builtins_StringSubstring
      6    0.2%    0.2%  t _Builtins_StringAdd_CheckNone
      6    0.2%    0.2%  t _Builtins_LoadIC_NoFeedback
      6    0.2%    0.2%  t _Builtins_FulfillPromise
      6    0.2%    0.2%  t _Builtins_ExtractFastJSArray
      6    0.2%    0.2%  t _Builtins_ArrayPrototypePush
      6    0.2%    0.2%  T _mach_get_times
      5    0.2%    0.2%  t _Builtins_StringEqual
      5    0.2%    0.2%  t _Builtins_LoadGlobalIC
      5    0.2%    0.2%  t _Builtins_GreaterThan_Baseline
      5    0.2%    0.2%  t _Builtins_CreateShallowObjectLiteral
      5    0.2%    0.2%  t _Builtins_CreateShallowArrayLiteral
      5    0.2%    0.2%  t _Builtins_Call_ReceiverIsNullOrUndefined_Baseline_Compact
      4    0.1%    0.2%  t _Builtins_StringPrototypeMatch
      4    0.1%    0.2%  t _Builtins_RegExpExecAtom
      4    0.1%    0.2%  t _Builtins_ObjectPrototypeHasOwnProperty
      4    0.1%    0.2%  t _Builtins_LoadIC_Megamorphic
      4    0.1%    0.2%  t _Builtins_LoadICBaseline
      4    0.1%    0.2%  t _Builtins_KeyedStoreIC
      4    0.1%    0.2%  t _Builtins_FindOrderedHashMapEntry
      4    0.1%    0.2%  t _Builtins_EnqueueMicrotask
      4    0.1%    0.2%  t _Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
      4    0.1%    0.2%  t _Builtins_Add_Baseline
      3    0.1%    0.1%  t std::__1::basic_ostream<char, std::__1::char_traits<char> >& std::__1::__put_character_sequence<char, std::__1::char_traits<char> >(std::__1::basic_ostream<char, std::__1::char_traits<char> >&, char const*, unsigned long)
      3    0.1%    0.1%  t std::__1::__hash_iterator<std::__1::__hash_node<node::CleanupQueue::CleanupHookCallback, void*>*> std::__1::__hash_table<node::CleanupQueue::CleanupHookCallback, node::CleanupQueue::CleanupHookCallback::Hash, node::CleanupQueue::CleanupHookCallback::Equal, std::__1::allocator<node::CleanupQueue::CleanupHookCallback> >::find<node::CleanupQueue::CleanupHookCallback>(node::CleanupQueue::CleanupHookCallback const&)
      3    0.1%    0.1%  t _Builtins_RegExpPrototypeTest
      3    0.1%    0.1%  t _Builtins_KeyedLoadIC_PolymorphicName
      3    0.1%    0.1%  t _Builtins_FunctionPrototypeHasInstance
      3    0.1%    0.1%  t _Builtins_FastNewObject
      3    0.1%    0.1%  t _Builtins_FastNewFunctionContextFunction
      3    0.1%    0.1%  t _Builtins_FastNewClosure
      3    0.1%    0.1%  t _Builtins_DefineNamedOwnIC
      3    0.1%    0.1%  t _Builtins_ArrayPrototypeConcat
      3    0.1%    0.1%  T _posix_spawn
      2    0.1%    0.1%  t std::__1::__hash_table<unsigned long, std::__1::hash<unsigned long>, std::__1::equal_to<unsigned long>, std::__1::allocator<unsigned long> >::remove(std::__1::__hash_const_iterator<std::__1::__hash_node<unsigned long, void*>*>)
      2    0.1%    0.1%  t _Builtins_SubString
      2    0.1%    0.1%  t _Builtins_StoreIC_NoFeedback
      2    0.1%    0.1%  t _Builtins_StoreFastElementIC_Standard
      2    0.1%    0.1%  t _Builtins_RegExpPrototypeExec
      2    0.1%    0.1%  t _Builtins_RegExpConstructor
      2    0.1%    0.1%  t _Builtins_NewPromiseCapability
      2    0.1%    0.1%  t _Builtins_LoadICTrampoline_Megamorphic
      2    0.1%    0.1%  t _Builtins_LessThan_Baseline
      2    0.1%    0.1%  t _Builtins_GetNamedPropertyHandler
      2    0.1%    0.1%  t _Builtins_FastNewSloppyArguments
      2    0.1%    0.1%  t _Builtins_AdaptorWithBuiltinExitFrame
      2    0.1%    0.1%  T node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context)
      2    0.1%    0.1%  T node::BaseObject::pointer_data()
      2    0.1%    0.1%  T node::AsyncHooks::push_async_context(double, double, v8::Local<v8::Object>)
      2    0.1%    0.1%  T node::AsyncHooks::pop_async_context(double)
      2    0.1%    0.1%  T _mach_vm_deallocate
      1    0.0%    0.0%  t std::__1::__vector_base<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::allocator<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > > >::~__vector_base()
      1    0.0%    0.0%  t node::Environment::StartProfilerIdleNotifier()::$_6::__invoke(uv_check_s*)
      1    0.0%    0.0%  t _uv__work_done
      1    0.0%    0.0%  t _uv__stream_io
      1    0.0%    0.0%  t _ustrcase_mapWithOverlap_71
      1    0.0%    0.0%  t _ustrcase_getCaseLocale_71
      1    0.0%    0.0%  t __pthread_mutex_firstfit_lock_slow
      1    0.0%    0.0%  t _Builtins_WeakCollectionSet
      1    0.0%    0.0%  t _Builtins_Typeof
      1    0.0%    0.0%  t _Builtins_TestEqualStrictHandler
      1    0.0%    0.0%  t _Builtins_StringPrototypeTrim
      1    0.0%    0.0%  t _Builtins_StringPrototypeToUpperCaseIntl
